ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_result,usd_funding_goal,company_address
1297642943ID,Puzzles Hamburg - Arcade gaming Center,Video Games,Games,EUR,2017-02-28,750000.0,2017-02-01 22:41:09,103.0,failed,2,DE,93617$ usd,108.82,792376.28,"Jeffrey Point, 25329"
31258467ID,"Bach 'Cello Suites for Archguitar, solo recording",Classical Music,Music,USD,2010-03-22,2500.0,2010-01-18 01:39:59,3340.0,successful,54,US,67152$ usd,3340.0,2500.0,"Rita Haven, 78974"
381624436ID,The Deferred Dream,Poetry,Publishing,USD,2012-02-10,2500.0,2012-01-11 01:46:37,3295.0,successful,46,US,75173$ usd,3295.0,2500.0,"Wolf Freeway, 53911"
967581432ID,Glass,Shorts,Film & Video,USD,2016-04-27,5000.0,2016-04-02 00:28:12,5000.0,successful,34,US,73217$ usd,5000.0,5000.0,"Sonia Hills, 31730"
1387519606ID,Handmade Pet Accessories,Crafts,Crafts,USD,2015-11-26,200.0,2015-11-19 05:21:41,442.0,successful,12,US,78244$ usd,442.0,200.0,"Debra Causeway, 23735"
2080795753ID,"""Volnus""",Sculpture,Art,USD,2012-12-08,3500.0,2012-11-18 00:56:02,2577.0,failed,30,US,65641$ usd,2577.0,3500.0,"Bell Bridge, 05697"
139532593ID,Arts & Democracy: Artist in Residence at Pilotenkueche,Art,Art,USD,2013-09-20,2811.0,2013-08-30 21:23:24,3620.36,successful,102,US,87447$ usd,3620.36,2811.0,"Blankenship Hills, 72376"
506648881ID,Fidgitband,Gadgets,Technology,USD,2017-08-25,50000.0,2017-07-26 23:46:49,2.0,failed,2,US,60877$ usd,2.0,50000.0,"Steven Springs, 43733"
1040429239ID,Gold Brogue Shoes for men/women Full leather,Footwear,Fashion,GBP,2014-09-09,2200.0,2014-08-10 10:41:18,5951.0,successful,12,GB,53567$ usd,9660.09,3571.2,"Joseph Gateway, 25913"
1435673640ID,Brothers of the Struggle,Hip-Hop,Music,USD,2015-07-29,10000.0,2015-06-29 02:38:58,88.0,failed,5,US,50800$ usd,88.0,10000.0,"Paul Causeway, 87019"
905391545ID,The Storymaster's Tales: The Dark Fairytale,Tabletop Games,Games,GBP,2017-06-23,2000.0,2017-05-24 15:27:52,2503.0,successful,73,GB,61789$ usd,3185.01,2544.95,"Mary Ramp, 12875"
515397789ID,Tasty Guide to a Healthy Planet,Webseries,Film & Video,USD,2013-06-23,17300.0,2013-05-24 18:03:37,18306.0,successful,90,US,94729$ usd,18306.0,17300.0,"Jessica Shore, 22550"
783825803ID,Fragments (Landon's First Album),Country & Folk,Music,USD,2013-09-16,1500.0,2013-08-17 18:34:16,1690.0,successful,33,US,75507$ usd,1690.0,1500.0,"Justin Prairie, 92440"
717701220ID,Promote Local Business through Iceland Photography,People,Photography,USD,2016-02-02,9500.0,2015-12-14 19:46:33,1216.0,failed,9,US,98282$ usd,1216.0,9500.0,"Crystal Pass, 98832"
1381383596ID,Dirty Step Upstage DVD Holiday Release!,Narrative Film,Film & Video,USD,2011-12-16,2000.0,2011-11-26 02:43:19,2028.71,successful,48,US,80570$ usd,2028.71,2000.0,"James Harbors, 68771"
357874413ID,Artizzify,Apps,Technology,EUR,2017-11-29,100000.0,2017-10-30 10:18:59,18.0,failed,1,AT,71377$ usd,21.39,118849.54,"Holmes Forges, 03574"
1075053871ID,Bunker Architect -End of the world,Video Games,Games,USD,2015-03-21,250.0,2015-02-19 17:38:22,0.0,failed,0,US,61920$ usd,0.0,250.0,"Martin Estates, 73808"
2104283663ID,The 2nd New Los Angeles Folk Festival,Music,Music,USD,2011-07-25,3500.0,2011-06-13 21:11:17,3825.0,successful,77,US,65377$ usd,3825.0,3500.0,"George Gardens, 52314"
1499040896ID,The Big Band Theory Music Festival,Indie Rock,Music,USD,2015-04-01,2000.0,2015-03-02 22:32:43,200.0,failed,5,US,54518$ usd,200.0,2000.0,"Rodriguez Rapids, 11223"
1700403759ID,CardBORED Case - 100% recycled and biodegradable iPhone case,Product Design,Design,USD,2015-01-18,3000.0,2014-12-11 22:01:56,615.0,failed,18,US,66856$ usd,615.0,3000.0,"Robertson Terrace, 59993"
1944324090ID,Harry Potter and the Sacred Text: The Podcast,Radio & Podcasts,Publishing,USD,2016-04-14,3000.0,2016-03-24 18:40:41,3549.0,successful,117,US,85609$ usd,3549.0,3000.0,"Martin Summit, 42394"
895608344ID,Laurie Berkner is making a Lullaby Album,Music,Music,USD,2013-10-28,35000.0,2013-09-17 14:48:50,54735.0,successful,846,US,64010$ usd,54735.0,35000.0,"Mary Mills, 25789"
479646941ID,Are You Ready for Shootin' Stuff!?,Video Games,Games,USD,2014-07-02,12000.0,2014-06-02 06:25:08,135.0,failed,6,US,50746$ usd,135.0,12000.0,"Cynthia Manor, 23205"
232494128ID,Elections of US America Election: The Card Game,Tabletop Games,Games,GBP,2016-02-25,21000.0,2016-01-26 17:01:54,24059.0,successful,876,GB,65293$ usd,33626.85,29351.34,"Robert Shore, 73976"
2073132739ID,Blue Ribbon,Shorts,Film & Video,USD,2017-05-25,2000.0,2017-04-25 04:04:46,2080.0,successful,20,US,88492$ usd,2080.0,2000.0,"Mckay Junction, 87120"
1844826109ID,"""A DREAM BEFORE DYING"" THE INITIATION ",Fiction,Publishing,USD,2011-02-23,3000.0,2010-12-25 17:15:22,3045.0,successful,19,US,90332$ usd,3045.0,3000.0,"Meghan Valleys, 91260"
349198219ID,The Rise and Fall of Apassionéa,Children's Books,Publishing,USD,2014-02-27,3000.0,2014-01-28 04:22:27,3100.0,successful,89,US,75179$ usd,3100.0,3000.0,"Todd Heights, 17948"
882641066ID,Bring a smile to others ???,Letterpress,Crafts,EUR,2015-03-01,500.0,2015-01-30 12:49:55,11.0,failed,2,NL,84879$ usd,12.06,548.15,"Christopher Shoal, 25070"
1324918807ID,WATERCALL : Transform a Beverage Coaster into Water Timer,Product Design,Design,USD,2015-11-04,50000.0,2015-09-25 04:02:47,910.0,failed,18,US,90357$ usd,910.0,50000.0,"Allen Key, 56187"
1874399920ID,Essential English Flashcards,Academic,Publishing,USD,2016-05-29,30000.0,2016-04-29 07:10:50,0.0,failed,0,US,87343$ usd,0.0,30000.0,"Jones Shore, 54003"
2085168498ID,Brushing EZE,Product Design,Design,USD,2014-08-15,20000.0,2014-07-16 17:13:33,135.0,failed,10,US,66338$ usd,135.0,20000.0,"Richard Roads, 64904"
639594207ID,THE TRUST BOOK ONE: SILENT SCREAM,Comic Books,Comics,USD,2016-10-04,3500.0,2016-08-31 06:55:21,4779.0,successful,141,US,76531$ usd,4779.0,3500.0,"Aguilar Trail, 32329"
1982728357ID,Alienhead,Design,Design,USD,2014-08-07,150000.0,2014-07-08 23:08:11,1.0,failed,1,US,56316$ usd,1.0,150000.0,"Holden Spur, 27782"
640879014ID,The Cross Brush by 'Iron Sharpens Iron Golf',Product Design,Design,USD,2015-04-14,20000.0,2015-02-25 05:25:01,5281.0,failed,38,US,70357$ usd,5281.0,20000.0,"Lisa Springs, 73213"
788914494ID,The Adventures Of Gabrial Gas Trailer,Film & Video,Film & Video,GBP,2013-07-31,500.0,2013-06-19 16:52:50,5.0,failed,1,GB,82872$ usd,7.58,757.62,"Moore River, 67871"
1036738346ID,Let Brett Play: The Story Of A Special Needs Football Player (Suspended),Documentary,Film & Video,USD,2011-09-08,17400.0,2011-08-24 13:54:07,544.0,suspended,17,US,97588$ usd,544.0,17400.0,"Ariana Glen, 93173"
1439201473ID,VOICES OF INDIA TRAINING CENTRE - SHOLAI,Video,Journalism,GBP,2016-07-28,1399.0,2016-06-28 15:21:58,1600.9,successful,53,GB,75897$ usd,2107.92,1842.07,"Antonio Oval, 43300"
779202705ID,Key to the Kingdom: Legacy (iOS Tablet & Android BoardGame),Mobile Games,Games,USD,2014-09-03,22000.0,2014-07-30 02:00:43,1457.0,failed,68,US,72028$ usd,1457.0,22000.0,"Armstrong Creek, 97520"
1878275925ID,We Were Here 79-89,Photobooks,Photography,GBP,2016-10-12,31500.0,2016-09-12 15:32:46,1165.0,canceled,20,GB,90049$ usd,1425.56,38545.31,"Michael Motorway, 60688"
838622851ID,Hakoofsa: A Jewish Holiday Subscription Box,Fashion,Fashion,USD,2017-11-25,500.0,2017-11-07 07:57:44,108.0,failed,5,US,79914$ usd,108.0,500.0,"Gibson Fork, 07498"
2078163783ID,DANNY O'FLAHERTY:  A new album...EVERY CHILD'S A STAR,Music,Music,USD,2012-12-25,21000.0,2012-10-30 02:44:16,6353.0,failed,49,US,72159$ usd,6353.0,21000.0,"Margaret Mill, 49711"
1956454120ID,Kinderblock 66 (Canceled),Documentary,Film & Video,USD,2012-05-12,30000.0,2012-03-22 23:20:06,75.0,canceled,3,US,67743$ usd,75.0,30000.0,"Hill Field, 74364"
1600614445ID,Pulp Adventure Companion,Tabletop Games,Games,USD,2013-09-18,1000.0,2013-08-19 22:48:14,3815.0,successful,39,US,83939$ usd,3815.0,1000.0,"Lance Well, 75156"
618238488ID,On the Road with Fido,Technology,Technology,USD,2015-05-08,8500.0,2015-03-24 02:46:17,161.0,failed,6,US,50479$ usd,161.0,8500.0,"Gomez Forge, 49469"
187402826ID,Ultimate hotdog cooker,Food,Food,USD,2015-04-29,1000.0,2015-03-30 19:20:09,5.0,failed,1,US,78922$ usd,5.0,1000.0,"Donna Cape, 88115"
581201837ID,Initial Capital for Innovative Weblog ,Technology,Technology,USD,2010-03-06,2400.0,2010-02-04 21:59:53,0.0,failed,0,US,80870$ usd,0.0,2400.0,"Taylor Pike, 74865"
1133365807ID,Billycraft - Get on board. (Canceled),Games,Games,AUD,2014-08-23,98000.0,2014-07-14 22:45:37,250.0,canceled,4,AU,66817$ usd,233.45,91511.81,"Terry Neck, 26112"
2075908614ID,Sentence Clues Games - An app for learning English,Mobile Games,Games,USD,2017-08-02,40000.0,2017-07-19 05:20:45,0.0,failed,0,US,76801$ usd,0.0,40000.0,"Derek Green, 20297"
402489064ID,Napwell: The World's First Napping Mask,Hardware,Technology,USD,2014-01-26,30000.0,2013-12-17 09:47:17,51564.0,successful,769,US,86149$ usd,51564.0,30000.0,"Pam Shoals, 64120"
1966069695ID,The Baby Focus,Gadgets,Technology,AUD,2015-09-21,60000.0,2015-08-22 23:55:04,28068.0,failed,159,AU,65247$ usd,19691.31,42093.45,"Robert Dam, 09001"
247146290ID,Orenthal: The Musical,Narrative Film,Film & Video,USD,2011-04-20,10000.0,2011-03-10 17:47:25,16811.24,successful,200,US,79488$ usd,16811.24,10000.0,"John Light, 03916"
572764568ID,Airborne Linguists - Losing our national treasures,Nonfiction,Publishing,USD,2012-06-03,20000.0,2012-05-04 22:37:00,656.0,failed,12,US,84446$ usd,656.0,20000.0,"Emily Harbor, 26172"
1833616994ID,Laptop holders for people on the go!,Product Design,Design,USD,2010-11-26,3200.0,2010-10-27 03:01:48,0.0,failed,0,US,87799$ usd,0.0,3200.0,"Michael Lights, 00683"
879366069ID,"SHE!!! ""The Power Pop Single""",Rock,Music,USD,2012-11-27,3200.0,2012-10-29 19:44:32,3538.0,successful,145,US,59065$ usd,3538.0,3200.0,"Mark Way, 53610"
341215402ID,Expressions Academy of Dance,Dance,Dance,USD,2015-05-02,15000.0,2015-04-02 21:42:35,3005.0,failed,11,US,78147$ usd,3005.0,15000.0,"Troy Highway, 42004"
1306119491ID,Self Publish My Line of Childrens Books,Children's Books,Publishing,USD,2012-05-25,10000.0,2012-04-25 21:20:34,20.0,failed,2,US,53305$ usd,20.0,10000.0,"Joshua Trace, 94813"
1283733785ID,F2N2- Fantasy Football!,Film & Video,Film & Video,USD,2012-07-05,7500.0,2012-06-05 17:54:22,7525.0,successful,62,US,99125$ usd,7525.0,7500.0,"Rebecca Fields, 96519"
187184513ID,"Spirit Hunters-The Series, The Waking Death, ZOMBIE Episode",Webseries,Film & Video,USD,2013-04-27,6000.0,2013-03-28 18:24:54,160.0,canceled,3,US,89253$ usd,160.0,6000.0,"Rangel Summit, 83101"
1573936811ID,MotherShyp Ent. - Studio8489 #MSEBetaDrop,Music,Music,USD,2017-12-16,3650.0,2017-12-01 19:16:34,0.0,failed,0,US,62283$ usd,0.0,3650.0,"Brett Plain, 51046"
1250431752ID,Gray Rose- The movie that will spark a movement (Canceled),Film & Video,Film & Video,USD,2015-10-20,120000.0,2015-09-17 19:39:29,20.0,canceled,1,US,83653$ usd,20.0,120000.0,"Dean Via, 48589"
610723972ID,Stuffless: A Niche/Geek Toy Company,Crafts,Crafts,USD,2010-12-24,10000.0,2010-11-14 18:30:20,1325.0,failed,12,US,76789$ usd,1325.0,10000.0,"Lane Lakes, 97933"
795184107ID,Around Europe in 30 Days,Documentary,Film & Video,EUR,2014-12-30,15000.0,2014-11-03 22:28:25,0.0,failed,0,IE,70434$ usd,0.0,18064.45,"Hayes Manors, 89983"
1925159628ID,The Road Far Less Traveled,Sound,Technology,USD,2015-05-25,1250.0,2015-04-25 00:52:25,50.0,failed,1,US,70526$ usd,50.0,1250.0,"John Mountain, 05054"
1379828266ID,"Launching  ""Juno Silks"" by Lissa Liggett",Couture,Fashion,USD,2014-08-07,6800.0,2014-07-08 23:02:22,100.0,failed,1,US,77211$ usd,100.0,6800.0,"Ayala Radial, 98306"
934472440ID,Cold Snow - survival drama,Drama,Film & Video,USD,2015-11-12,3500.0,2015-10-13 14:16:01,5472.0,successful,31,US,77156$ usd,5472.0,3500.0,"Ralph Stream, 38698"
1567137724ID,Loveland Coding Day,Technology,Technology,USD,2017-06-25,10.0,2017-05-12 19:19:39,10.0,successful,3,US,63275$ usd,10.0,10.0,"George Walks, 97653"
1040361271ID,"March, My Darlings: A Journey to Rediscover Local Music",Documentary,Film & Video,USD,2014-05-21,700.0,2014-05-06 00:53:54,1662.0,successful,38,US,70995$ usd,1662.0,700.0,"Marc Corner, 99779"
794517024ID,NYC Live Arts Webster Hall Webseries,Webseries,Film & Video,USD,2013-04-20,8000.0,2013-03-21 17:46:01,20.0,failed,1,US,91498$ usd,20.0,8000.0,"Spencer Drives, 20511"
2035514762ID,dream//life,Theater,Theater,GBP,2013-06-22,2500.0,2013-05-23 11:00:40,2500.0,successful,44,GB,73045$ usd,3814.76,3814.76,"David Court, 33805"
19332924ID,The V??? Wallet Line,Product Design,Design,USD,2013-04-22,27000.0,2013-03-15 05:44:12,3166.0,failed,69,US,94239$ usd,3166.0,27000.0,"Glenn Lodge, 44309"
1931668897ID,Help Stein Books make knowledge speak louder.,Publishing,Publishing,EUR,2015-07-04,5000.0,2015-06-16 18:56:09,843.0,undefined,0,"N,0""",69475$ usd,942.9,5592.53,"Fowler Passage, 22491"
1005393309ID,A Major Factor,Film & Video,Film & Video,USD,2013-02-04,3500.0,2013-01-08 09:38:38,5.0,failed,1,US,89325$ usd,5.0,3500.0,"Carol Greens, 73995"
2057476995ID,Bebe Brûlée--New Orleans Burning Man CORE Project,Sculpture,Art,USD,2012-07-31,3000.0,2012-06-08 00:34:19,3095.0,successful,51,US,67343$ usd,3095.0,3000.0,"Barron Extensions, 29912"
22930761ID,SmartScope - Reinventing the oscilloscope,DIY Electronics,Technology,USD,2014-02-21,50000.0,2014-01-22 19:56:31,322697.96,successful,1459,US,60391$ usd,322697.96,50000.0,"Moore Club, 05574"
1207020357ID,Hip Hop Competition Fundraiser,Dance,Dance,GBP,2015-03-21,300.0,2015-03-04 17:55:33,300.0,successful,18,GB,90105$ usd,446.26,446.26,"Montgomery Roads, 12202"
268070061ID,jossies crafty business,Crafts,Crafts,GBP,2014-12-28,40000.0,2014-10-29 20:50:43,0.0,failed,0,GB,58328$ usd,0.0,61758.89,"Robert Row, 81945"
323602233ID,Christmas at the Movies Concert,Performance Art,Art,USD,2013-05-14,12000.0,2013-03-15 07:33:18,100.0,failed,1,US,91282$ usd,100.0,12000.0,"Charles Loaf, 03746"
1951883764ID,More Than Human/Less Than Human - Film,Documentary,Film & Video,USD,2013-09-08,27000.0,2013-08-04 18:19:26,5561.0,failed,121,US,85668$ usd,5561.0,27000.0,"Cathy Dale, 64413"
1614680787ID,"Art From Photography, Benefiting the community",Fine Art,Photography,USD,2017-01-31,5000.0,2016-12-22 00:08:06,0.0,failed,0,US,96233$ usd,0.0,5000.0,"Garza Garden, 80957"
1352437162ID,Servio: A Quarter-Sized Memory Upgrade & File Sharing Device (Suspended),Hardware,Technology,USD,2012-07-23,8000.0,2012-06-21 18:56:59,13563.0,suspended,171,US,87903$ usd,13563.0,8000.0,"Martin Tunnel, 44921"
1850890961ID,Soule Does America,Nature,Photography,USD,2015-07-22,2000.0,2015-06-12 01:13:58,0.0,failed,0,US,80862$ usd,0.0,2000.0,"Allen River, 41988"
431560674ID,"TWENTY-FIFTH WATCHES - SWISS MOVEMENT, ITALIAN MADE",Product Design,Design,CAD,2016-03-13,12500.0,2016-02-11 18:14:28,30439.0,successful,209,CA,99921$ usd,23472.39,9639.11,"Patricia Lake, 55165"
1543615727ID,Petal to the Metal Flower Truck,Art,Art,USD,2016-11-03,10249.0,2016-10-04 04:58:19,1.0,failed,1,US,95815$ usd,1.0,10249.0,"Alicia Loaf, 67383"
2115487280ID,Around the Bend — A New Album by Back City Woods!,Rock,Music,USD,2012-07-26,2500.0,2012-06-26 16:07:04,2805.5,successful,36,US,52125$ usd,2805.5,2500.0,"Patricia Inlet, 13577"
1229813617ID,The Power of Attraction & Influence,Nonfiction,Publishing,USD,2015-10-15,7000.0,2015-09-15 03:16:22,0.0,failed,0,US,85441$ usd,0.0,7000.0,"Sandra Springs, 32587"
1203206972ID,Help us keep Mobile Motion Film Festival moving!,Festivals,Film & Video,GBP,2016-02-24,4500.0,2016-02-04 19:54:11,5335.0,successful,93,GB,83507$ usd,7456.64,6289.57,"Diana Junction, 74408"
1557500434ID,Sootle Industries: Bring These Toys to Life!,Crafts,Crafts,USD,2014-10-08,8000.0,2014-09-08 21:34:08,294.0,failed,7,US,57178$ usd,294.0,8000.0,"Hernandez Fields, 23087"
1361837955ID,The Unity Greenhouse Revival,Community Gardens,Food,USD,2014-09-08,20000.0,2014-07-29 19:25:35,0.0,failed,0,US,52000$ usd,0.0,20000.0,"Wheeler Parkways, 11554"
771833037ID,Schmitty The Weather Dog: Daydream,Children's Books,Publishing,USD,2012-10-18,16700.0,2012-09-18 01:52:16,16807.0,successful,55,US,84947$ usd,16807.0,16700.0,"Kennedy Point, 65227"
309436042ID,To Dye For Tees,Apparel,Fashion,USD,2015-12-13,500.0,2015-10-14 02:08:31,0.0,failed,0,US,91668$ usd,0.0,500.0,"Mason Park, 43097"
962263454ID,The Parlor House - Creative Community Space,Art,Art,USD,2014-02-21,12500.0,2014-01-22 07:01:51,328.0,failed,5,US,51524$ usd,328.0,12500.0,"Gonzalez Creek, 95668"
15637893ID,MAGICAL MEMORY OF CHARLIE CHAPLIN,Graphic Design,Design,EUR,2016-04-15,500.0,2016-03-16 00:16:08,259.0,failed,7,DE,92487$ usd,292.26,564.2,"King Mission, 74257"
1043530401ID,Pig and Pepper Baking Co. Brick and Mortar,Restaurants,Food,USD,2017-05-01,7000.0,2017-03-29 17:22:42,9020.0,successful,98,US,97777$ usd,9020.0,7000.0,"Jessica Corner, 46039"
544081404ID,Between Heaven and Hell: Purgatory Administration Office,Webseries,Film & Video,USD,2015-08-31,2050.0,2015-08-01 18:41:36,0.0,failed,0,US,81847$ usd,0.0,2050.0,"Maxwell Stravenue, 08609"
138268115ID,Crude and Phallic Sculptures,Sculpture,Art,USD,2014-11-13,10000.0,2014-10-14 16:52:52,45.0,failed,3,US,82574$ usd,45.0,10000.0,"Scott Tunnel, 63173"
1506913265ID,Street Food: Morocco,Food,Food,USD,2013-12-16,9500.0,2013-11-11 17:55:23,2751.0,failed,49,US,66330$ usd,2751.0,9500.0,"Parker Estate, 10123"
1726534112ID,BingeWorthy Events 2015,Publishing,Publishing,USD,2015-03-25,3000.0,2015-02-03 19:13:02,246.0,undefined,0,"N,0""",99863$ usd,246.0,3000.0,"Todd Centers, 14389"
1214166984ID,Take the Trail: Packs for the Modern Adventurer,Product Design,Design,USD,2015-12-23,20000.0,2015-11-18 01:54:33,20458.0,successful,145,US,64490$ usd,20458.0,20000.0,"Murphy Lodge, 78320"
1254723044ID,Smoke Thief - Kodama ??,Hip-Hop,Music,GBP,2013-09-12,1000.0,2013-08-13 16:41:40,1421.0,successful,62,GB,85709$ usd,2249.34,1582.93,"Rosales Knoll, 64298"
131203819ID,The Ontario historical and cultural photography project,Places,Photography,CAD,2015-03-26,3000.0,2015-02-04 04:19:11,75.0,failed,4,CA,72060$ usd,59.96,2398.27,"Hill Islands, 60559"
488146883ID,The Ladies of Manure 2013 Calendar,Photography,Photography,USD,2012-12-16,5000.0,2012-11-16 15:41:54,5135.11,successful,72,US,83853$ usd,5135.11,5000.0,"Dennis Via, 12150"
352801646ID,Stepping Inside the Human Condition,Painting,Art,USD,2013-04-12,1200.0,2013-03-21 17:44:25,415.0,failed,7,US,80706$ usd,415.0,1200.0,"Cruz Plains, 59325"
123083641ID,Thomas Clipper - classic shaving,Product Design,Design,GBP,2014-11-03,11800.0,2014-10-03 10:50:33,15369.6,successful,243,GB,81251$ usd,24313.99,18667.05,"Cooper Viaduct, 41105"
592559834ID,What About Disney?,Film & Video,Film & Video,USD,2013-11-01,50000.0,2013-10-01 04:56:37,5590.0,failed,14,US,55596$ usd,5590.0,50000.0,"Denise Passage, 45698"
859911995ID,Cheryl Nicole Roberts Solo EP Project,Faith,Music,USD,2014-10-13,1250.0,2014-08-29 16:50:18,2335.0,successful,20,US,79292$ usd,2335.0,1250.0,"Shannon Junction, 51496"
383052492ID,Help Support Our US Navy Service Team! (Canceled),Product Design,Design,USD,2014-04-22,2000.0,2014-02-21 22:06:15,100.0,canceled,1,US,77403$ usd,100.0,2000.0,"Ray Estates, 24930"
245741853ID,FPS Creator Reloaded,Video Games,Games,GBP,2012-12-01,60000.0,2012-10-31 07:21:42,21834.0,failed,404,GB,96606$ usd,34954.53,96055.33,"Shaffer Ways, 81874"
556774674ID,Dreams Made Real,Film & Video,Film & Video,CAD,2014-07-06,25000.0,2014-05-07 21:50:32,0.0,failed,0,CA,59070$ usd,0.0,23494.03,"Victor Overpass, 27907"
37894314ID,Optimistic Movement,Apparel,Fashion,USD,2015-02-23,2000.0,2015-01-29 03:29:34,2.0,failed,2,US,77647$ usd,2.0,2000.0,"Francisco Shoals, 79633"
2084244537ID,NIBELUNGEN SAGA (Canceled),Video Games,Games,USD,2013-11-08,60000.0,2013-09-09 08:46:47,4083.69,canceled,134,US,53918$ usd,4083.69,60000.0,"Jones Station, 19977"
1467726280ID,COBURN Jr. – iPhone stand,Product Design,Design,USD,2014-04-09,2000.0,2014-03-10 15:16:39,1536.0,failed,85,US,60503$ usd,1536.0,2000.0,"Allen Corners, 30023"
1574927498ID,Ask TWO Questions (Canceled),Publishing,Publishing,USD,2013-12-03,15000.0,2013-10-14 23:22:55,51.0,canceled,2,US,96949$ usd,51.0,15000.0,"Emily Highway, 17990"
1751765838ID,Send Mariah To Kenya! : Photojournalism for Conservation and Community,Photography,Photography,USD,2010-04-06,3000.0,2010-01-10 04:03:38,3776.0,successful,57,US,71835$ usd,3776.0,3000.0,"Mary Via, 35656"
1365958768ID,EternalCase -metal case for flash drive & other small things,Product Design,Design,USD,2012-12-07,5000.0,2012-11-05 15:15:29,24931.0,successful,622,US,96460$ usd,24931.0,5000.0,"Zachary Walk, 81427"
1615984367ID,Black Cloister Brewing Company,Food,Food,USD,2013-11-17,55000.0,2013-10-18 01:30:46,10003.0,failed,135,US,74359$ usd,10003.0,55000.0,"Underwood Summit, 46377"
360443414ID,"One Man, Many Voices - Help fund Tyler's 1st season in Vegas",Musical,Theater,USD,2015-10-16,2500.0,2015-08-17 02:34:38,25.0,failed,2,US,94245$ usd,25.0,2500.0,"Ashley Cliff, 26345"
253822666ID,"Broken Bird Bootmakers, we liberate feet!",Footwear,Fashion,SEK,2015-12-16,250000.0,2015-11-16 22:54:55,25.0,failed,1,SE,93664$ usd,2.92,29236.0,"Deborah Field, 75498"
1843200236ID,Buster Business,Shorts,Film & Video,USD,2017-06-21,3500.0,2017-06-07 15:48:02,3645.24,successful,51,US,99932$ usd,3645.24,3500.0,"Alvarez Junctions, 32014"
1042499707ID,CZFerro - spYke 60ml,Product Design,Design,USD,2015-10-21,3300.0,2015-10-14 21:30:34,3541.0,successful,29,US,71089$ usd,3541.0,3300.0,"Hernandez Key, 55779"
1610148624ID,Yellow toned foundation (makeup),Fashion,Fashion,USD,2015-03-25,15000.0,2015-02-23 18:37:20,0.0,failed,0,US,70383$ usd,0.0,15000.0,"Murray Mills, 08112"
